order_id,customer_id,order_date,status,payment_mode,ship_city
11642,30,2023-05-10 14:11:00,Delivered,DebitCard,Pune
11643,309,2024-11-01 07:18:00,Delivered,NetBanking,Ahmedabad
11644,337,2023-05-06 21:04:00,Delivered,COD,Chennai
11645,254,2024-12-23 23:52:00,Delivered,CreditCard,Ahmedabad
11646,366,2023-11-06 11:49:00,Delivered,Wallet,Chennai
11647,270,2023-10-01 10:44:00,Delivered,UPI,Bengaluru
11648,178,2024-02-25 22:39:00,Delivered,UPI,Chennai
11649,467,2023-05-21 16:14:00,Delivered,COD,Chennai
11650,63,2024-01-17 23:52:00,Cancelled,UPI,Chennai
11651,358,2024-03-26 20:48:00,Delivered,UPI,Bengaluru
11652,256,2025-05-06 01:17:00,Delivered,NetBanking,Hyderabad
11653,424,2023-03-28 01:17:00,Returned,NetBanking,Ahmedabad
11654,10,2025-06-02 12:24:00,Delivered,CreditCard,Chennai
11655,195,2023-07-08 21:27:00,Delivered,Wallet,Hyderabad
11656,17,2024-07-08 11:59:00,Delivered,COD,Pune
11657,473,2025-04-28 08:51:00,Cancelled,CreditCard,Bengaluru
11658,175,2025-01-13 19:27:00,Returned,Wallet,Bengaluru
11659,414,2023-04-22 17:24:00,Pending,Wallet,Hyderabad
11660,440,2024-07-01 14:27:00,Delivered,COD,Jaipur
11661,134,2023-06-16 12:29:00,Shipped,CreditCard,Delhi
11662,465,2023-01-16 08:51:00,Shipped,DebitCard,Mumbai
11663,128,2025-02-28 17:18:00,Delivered,NetBanking,Bengaluru
11664,316,2023-10-08 11:17:00,Shipped,Wallet,Lucknow
11665,7,2023-05-08 09:36:00,Shipped,DebitCard,Delhi
11666,228,2024-04-18 00:28:00,Delivered,UPI,Pune
11667,246,2024-10-15 17:13:00,Delivered,COD,Mumbai
11668,142,2024-09-16 17:20:00,Pending,NetBanking,Delhi
11669,133,2025-02-23 08:16:00,Returned,CreditCard,Chennai
11670,323,2023-06-28 04:55:00,Shipped,UPI,Chennai
11671,59,2024-11-01 01:11:00,Shipped,NetBanking,Lucknow
11672,163,2023-02-12 17:45:00,Delivered,Wallet,Hyderabad
11673,500,2023-09-21 00:43:00,Cancelled,DebitCard,Jaipur
11674,368,2023-02-15 19:15:00,Delivered,UPI,Jaipur
11675,228,2023-04-26 16:04:00,Delivered,DebitCard,Lucknow
11676,191,2025-04-29 21:26:00,Delivered,NetBanking,Hyderabad
11677,74,2023-01-26 10:38:00,Cancelled,DebitCard,Kolkata
11678,460,2024-10-29 11:30:00,Pending,DebitCard,Lucknow
11679,16,2023-06-14 11:02:00,Delivered,CreditCard,Lucknow
11680,14,2023-04-19 19:13:00,Cancelled,COD,Jaipur
11681,402,2024-08-18 22:22:00,Pending,NetBanking,Lucknow
11682,17,2024-11-03 23:09:00,Delivered,Wallet,Mumbai
11683,490,2023-03-21 07:36:00,Delivered,COD,Jaipur
11684,376,2024-03-04 17:46:00,Delivered,COD,Bengaluru
11685,311,2024-04-28 21:33:00,Delivered,DebitCard,Hyderabad
11686,100,2025-05-06 18:18:00,Pending,DebitCard,Chennai
11687,410,2025-02-25 11:14:00,Delivered,Wallet,Mumbai
11688,355,2023-09-04 14:46:00,Pending,NetBanking,Pune
11689,41,2023-12-27 17:32:00,Delivered,DebitCard,Ahmedabad
11690,310,2023-08-24 14:50:00,Delivered,COD,Delhi
11691,474,2024-07-04 07:49:00,Pending,Wallet,Lucknow
11692,341,2023-05-22 19:16:00,Cancelled,DebitCard,Pune
11693,61,2023-03-25 13:26:00,Delivered,CreditCard,Lucknow
11694,254,2024-10-09 06:57:00,Delivered,NetBanking,Bengaluru
11695,86,2023-05-04 13:16:00,Cancelled,Wallet,Ahmedabad
11696,381,2023-04-14 04:55:00,Delivered,NetBanking,Bengaluru
11697,354,2023-06-20 02:08:00,Delivered,COD,Kolkata
11698,463,2024-03-08 11:08:00,Delivered,COD,Chennai
11699,365,2023-10-28 03:21:00,Returned,DebitCard,Lucknow
11700,312,2024-09-23 03:46:00,Delivered,Wallet,Pune
11701,487,2024-04-04 13:40:00,Delivered,NetBanking,Hyderabad
11702,388,2024-05-03 22:08:00,Shipped,Wallet,Lucknow
11703,470,2025-04-19 16:05:00,Delivered,UPI,Lucknow
11704,304,2024-01-14 21:41:00,Delivered,DebitCard,Ahmedabad
11705,91,2024-06-04 23:37:00,Delivered,UPI,Chennai
11706,153,2024-05-20 10:03:00,Delivered,COD,Lucknow
11707,261,2025-05-14 13:18:00,Delivered,DebitCard,Delhi
11708,489,2023-05-27 01:52:00,Pending,Wallet,Chennai
11709,221,2024-06-15 08:36:00,Returned,DebitCard,Mumbai
11710,178,2023-10-19 05:07:00,Delivered,NetBanking,Ahmedabad
11711,115,2023-06-23 09:58:00,Delivered,COD,Mumbai
11712,474,2023-08-26 21:17:00,Delivered,CreditCard,Jaipur
11713,430,2024-06-04 05:01:00,Delivered,UPI,Jaipur
11714,276,2025-03-29 06:00:00,Delivered,UPI,Pune
11715,105,2023-10-16 18:27:00,Shipped,COD,Delhi
11716,426,2024-04-09 09:58:00,Delivered,Wallet,Mumbai
11717,228,2024-03-18 15:16:00,Delivered,CreditCard,Hyderabad
11718,375,2024-11-15 03:22:00,Cancelled,Wallet,Chennai
11719,373,2023-03-18 10:10:00,Delivered,DebitCard,Ahmedabad
11720,323,2025-01-23 16:43:00,Cancelled,Wallet,Pune
11721,457,2023-02-09 13:06:00,Pending,COD,Pune
11722,98,2025-05-11 17:42:00,Cancelled,Wallet,Bengaluru
11723,486,2024-10-11 20:00:00,Delivered,COD,Kolkata
11724,447,2023-08-14 21:12:00,Delivered,CreditCard,Ahmedabad
11725,417,2023-07-11 23:31:00,Delivered,CreditCard,Mumbai
11726,487,2024-06-12 23:47:00,Delivered,NetBanking,Mumbai
11727,252,2024-07-25 19:13:00,Shipped,UPI,Kolkata
11728,353,2023-09-27 19:24:00,Shipped,CreditCard,Pune
11729,248,2024-06-27 21:11:00,Returned,CreditCard,Hyderabad
11730,343,2024-05-11 15:50:00,Shipped,COD,Pune
11731,279,2024-05-07 09:06:00,Delivered,DebitCard,Kolkata
11732,497,2024-04-02 10:15:00,Shipped,UPI,Delhi
11733,238,2023-11-23 21:07:00,Delivered,NetBanking,Delhi
11734,397,2024-05-10 15:38:00,Delivered,CreditCard,Bengaluru
11735,149,2023-10-02 16:13:00,Returned,NetBanking,Bengaluru
11736,288,2025-03-01 10:16:00,Shipped,NetBanking,Kolkata
11737,415,2024-03-28 13:25:00,Delivered,UPI,Hyderabad
11738,249,2025-01-15 07:21:00,Shipped,UPI,Hyderabad
11739,230,2024-02-24 07:36:00,Returned,COD,Chennai
11740,400,2024-10-02 03:39:00,Shipped,CreditCard,Lucknow
11741,277,2023-01-21 23:01:00,Cancelled,UPI,Pune
11742,468,2023-12-28 17:04:00,Shipped,COD,Chennai
11743,186,2024-07-02 06:10:00,Cancelled,NetBanking,Chennai
11744,149,2025-03-31 05:58:00,Delivered,NetBanking,Chennai
11745,284,2025-01-20 07:00:00,Delivered,UPI,Jaipur
11746,53,2024-05-28 12:50:00,Delivered,CreditCard,Hyderabad
11747,155,2023-01-25 07:40:00,Cancelled,CreditCard,Bengaluru
11748,140,2025-02-06 03:52:00,Cancelled,Wallet,Kolkata
11749,68,2025-04-17 23:56:00,Delivered,UPI,Mumbai
11750,38,2024-05-31 23:45:00,Cancelled,NetBanking,Bengaluru
11751,8,2025-01-30 17:38:00,Pending,UPI,Lucknow
11752,406,2024-02-05 06:53:00,Shipped,DebitCard,Pune
11753,218,2024-06-08 23:01:00,Delivered,NetBanking,Chennai
11754,52,2023-09-28 20:36:00,Delivered,DebitCard,Kolkata
11755,48,2023-08-16 13:35:00,Delivered,DebitCard,Jaipur
11756,260,2023-09-08 12:01:00,Pending,Wallet,Kolkata
11757,488,2024-01-17 17:45:00,Delivered,CreditCard,Lucknow
11758,500,2023-01-26 12:49:00,Delivered,DebitCard,Ahmedabad
11759,289,2023-04-22 20:19:00,Delivered,Wallet,Mumbai
11760,49,2024-07-28 05:13:00,Returned,NetBanking,Lucknow
11761,128,2023-03-27 04:25:00,Shipped,NetBanking,Jaipur
11762,371,2025-05-09 18:48:00,Delivered,NetBanking,Hyderabad
11763,211,2023-11-15 23:21:00,Cancelled,UPI,Pune
11764,353,2024-08-01 19:26:00,Returned,DebitCard,Chennai
11765,387,2024-07-29 15:34:00,Delivered,Wallet,Chennai
11766,165,2024-04-17 22:30:00,Delivered,Wallet,Mumbai
11767,472,2023-04-18 13:44:00,Delivered,CreditCard,Bengaluru
11768,83,2024-06-16 23:07:00,Delivered,NetBanking,Mumbai
11769,20,2024-03-10 15:10:00,Shipped,COD,Ahmedabad
11770,72,2025-02-05 17:26:00,Delivered,DebitCard,Mumbai
11771,223,2023-10-29 23:59:00,Returned,DebitCard,Jaipur
11772,166,2024-09-21 11:36:00,Shipped,CreditCard,Hyderabad
11773,268,2024-12-02 06:51:00,Shipped,Wallet,Pune
11774,266,2024-09-11 08:30:00,Delivered,DebitCard,Delhi
11775,85,2024-06-20 22:53:00,Delivered,DebitCard,Kolkata
11776,92,2023-06-03 15:04:00,Pending,UPI,Hyderabad
11777,360,2023-07-12 06:44:00,Delivered,NetBanking,Pune
11778,49,2023-03-04 19:29:00,Delivered,UPI,Pune
11779,326,2024-07-26 07:22:00,Shipped,CreditCard,Hyderabad
11780,146,2025-04-20 13:37:00,Shipped,DebitCard,Lucknow
11781,393,2024-02-17 08:35:00,Delivered,Wallet,Chennai
11782,40,2024-08-29 04:06:00,Shipped,DebitCard,Delhi
11783,135,2024-07-31 03:08:00,Cancelled,COD,Kolkata
11784,170,2024-08-12 18:38:00,Delivered,Wallet,Lucknow
11785,343,2024-04-29 06:10:00,Delivered,CreditCard,Chennai
11786,47,2025-04-02 19:09:00,Delivered,NetBanking,Bengaluru
11787,166,2023-03-21 01:08:00,Delivered,NetBanking,Kolkata
11788,341,2024-04-28 10:19:00,Delivered,UPI,Chennai
11789,287,2024-02-07 12:49:00,Delivered,NetBanking,Pune
11790,160,2025-05-08 16:20:00,Delivered,COD,Chennai
11791,490,2023-06-20 20:53:00,Delivered,CreditCard,Kolkata
11792,287,2024-03-28 15:44:00,Cancelled,Wallet,Mumbai
11793,286,2024-03-21 20:22:00,Delivered,DebitCard,Ahmedabad
11794,395,2024-11-17 11:46:00,Delivered,COD,Jaipur
11795,449,2023-07-15 12:23:00,Delivered,Wallet,Bengaluru
11796,101,2024-03-28 11:33:00,Delivered,COD,Hyderabad
11797,169,2023-04-07 11:58:00,Delivered,UPI,Lucknow
11798,140,2023-02-04 20:17:00,Shipped,NetBanking,Bengaluru
11799,357,2024-12-22 08:17:00,Shipped,COD,Bengaluru
11800,442,2025-01-05 15:38:00,Shipped,NetBanking,Delhi
11801,243,2025-02-06 20:48:00,Delivered,UPI,Bengaluru
11802,190,2023-01-30 19:57:00,Shipped,Wallet,Delhi
11803,446,2025-05-21 04:05:00,Delivered,UPI,Bengaluru
11804,228,2024-10-14 22:03:00,Delivered,COD,Hyderabad
11805,437,2023-07-18 20:39:00,Shipped,DebitCard,Pune
11806,460,2024-12-27 05:57:00,Pending,Wallet,Pune
11807,265,2023-01-15 21:25:00,Delivered,Wallet,Bengaluru
11808,34,2023-07-17 16:09:00,Shipped,UPI,Delhi
11809,228,2023-02-15 08:38:00,Delivered,COD,Kolkata
11810,89,2024-10-12 23:53:00,Cancelled,UPI,Hyderabad
11811,141,2024-07-28 11:07:00,Delivered,COD,Mumbai
11812,290,2024-04-19 02:07:00,Pending,CreditCard,Mumbai
11813,96,2023-11-22 18:40:00,Pending,CreditCard,Bengaluru
11814,112,2024-10-15 11:29:00,Delivered,Wallet,Chennai
11815,158,2025-05-07 21:41:00,Pending,CreditCard,Delhi
11816,159,2023-02-24 12:45:00,Delivered,DebitCard,Delhi
11817,290,2023-11-20 13:14:00,Cancelled,DebitCard,Chennai
11818,91,2023-10-30 08:44:00,Delivered,UPI,Ahmedabad
11819,182,2024-08-15 11:22:00,Cancelled,COD,Ahmedabad
11820,425,2024-10-08 21:53:00,Delivered,COD,Kolkata
11821,80,2024-07-04 18:13:00,Pending,NetBanking,Pune
11822,331,2025-04-10 21:50:00,Delivered,DebitCard,Jaipur
11823,283,2025-04-29 23:50:00,Delivered,COD,Chennai
11824,133,2023-08-12 14:16:00,Delivered,UPI,Jaipur
11825,338,2024-10-08 05:30:00,Delivered,COD,Pune
11826,191,2024-07-31 12:42:00,Delivered,UPI,Pune
11827,360,2023-04-18 20:22:00,Returned,UPI,Delhi
11828,216,2024-05-01 10:21:00,Shipped,UPI,Delhi
11829,468,2024-01-02 09:10:00,Delivered,CreditCard,Bengaluru
11830,225,2025-04-08 19:29:00,Delivered,Wallet,Kolkata
11831,375,2024-02-13 15:53:00,Delivered,Wallet,Pune
11832,308,2023-12-12 15:43:00,Delivered,UPI,Chennai
11833,391,2024-06-03 03:26:00,Delivered,DebitCard,Lucknow
11834,206,2024-08-30 00:10:00,Delivered,DebitCard,Lucknow
11835,495,2024-12-15 16:12:00,Pending,COD,Delhi
11836,67,2024-11-10 10:50:00,Pending,UPI,Hyderabad
11837,406,2025-02-23 04:51:00,Delivered,NetBanking,Delhi
11838,236,2023-01-01 21:09:00,Delivered,CreditCard,Hyderabad
11839,158,2023-03-24 05:15:00,Returned,NetBanking,Mumbai
11840,371,2023-09-08 04:43:00,Delivered,DebitCard,Bengaluru
11841,245,2023-06-13 11:06:00,Delivered,Wallet,Kolkata
11842,358,2023-08-06 15:42:00,Delivered,NetBanking,Chennai
11843,391,2023-04-09 12:08:00,Delivered,CreditCard,Kolkata
11844,396,2023-12-01 09:52:00,Shipped,NetBanking,Lucknow
11845,202,2024-06-30 02:22:00,Delivered,Wallet,Lucknow
11846,14,2023-08-16 19:11:00,Cancelled,DebitCard,Pune
11847,175,2024-05-28 00:39:00,Delivered,NetBanking,Mumbai
11848,331,2023-08-24 04:31:00,Delivered,CreditCard,Hyderabad
11849,223,2023-04-06 10:24:00,Shipped,NetBanking,Delhi
11850,146,2023-11-15 12:43:00,Cancelled,UPI,Hyderabad
11851,491,2024-03-07 05:10:00,Delivered,COD,Mumbai
11852,239,2025-04-05 02:22:00,Shipped,UPI,Kolkata
11853,412,2025-04-06 00:10:00,Delivered,COD,Jaipur
11854,197,2024-12-03 14:00:00,Delivered,Wallet,Kolkata
11855,217,2025-02-28 01:19:00,Delivered,Wallet,Mumbai
11856,310,2025-04-06 14:32:00,Delivered,NetBanking,Pune
11857,433,2024-07-01 11:07:00,Cancelled,NetBanking,Jaipur
11858,389,2024-01-28 21:05:00,Delivered,DebitCard,Lucknow
11859,133,2023-07-22 16:52:00,Shipped,NetBanking,Kolkata
11860,25,2024-04-20 09:02:00,Delivered,NetBanking,Ahmedabad
11861,188,2023-02-21 19:43:00,Delivered,NetBanking,Pune
11862,346,2023-10-31 00:34:00,Delivered,DebitCard,Pune
11863,214,2023-01-18 14:20:00,Delivered,UPI,Lucknow
11864,58,2024-01-01 23:02:00,Delivered,NetBanking,Chennai
11865,90,2023-03-28 17:06:00,Delivered,CreditCard,Ahmedabad
11866,221,2023-10-09 11:29:00,Shipped,CreditCard,Jaipur
11867,292,2024-04-14 01:04:00,Delivered,UPI,Delhi
11868,312,2025-01-11 20:51:00,Returned,NetBanking,Jaipur
11869,372,2023-03-22 10:59:00,Shipped,DebitCard,Kolkata
11870,206,2023-01-23 05:47:00,Delivered,Wallet,Mumbai
11871,429,2024-03-19 03:50:00,Delivered,DebitCard,Hyderabad
11872,316,2024-06-10 17:54:00,Cancelled,Wallet,Bengaluru
11873,192,2024-08-10 15:13:00,Cancelled,NetBanking,Hyderabad
11874,383,2024-12-06 05:17:00,Delivered,UPI,Lucknow
11875,205,2023-07-05 21:18:00,Delivered,NetBanking,Chennai
11876,10,2025-03-11 13:42:00,Delivered,DebitCard,Ahmedabad
11877,307,2025-03-20 20:20:00,Delivered,CreditCard,Bengaluru
11878,364,2023-11-29 07:04:00,Shipped,Wallet,Lucknow
11879,424,2024-04-16 18:26:00,Shipped,DebitCard,Jaipur
11880,200,2024-05-02 17:00:00,Delivered,DebitCard,Pune
11881,422,2024-03-31 04:29:00,Returned,NetBanking,Chennai
11882,273,2024-12-15 05:43:00,Delivered,NetBanking,Bengaluru
11883,339,2025-05-22 18:05:00,Shipped,COD,Pune
11884,43,2023-08-01 23:33:00,Delivered,DebitCard,Pune
11885,232,2024-11-21 14:01:00,Delivered,COD,Delhi
11886,320,2023-12-27 18:27:00,Delivered,UPI,Hyderabad
11887,285,2025-01-31 15:15:00,Delivered,COD,Delhi
11888,194,2024-09-13 03:06:00,Delivered,CreditCard,Mumbai
11889,293,2023-10-24 05:55:00,Delivered,Wallet,Kolkata
11890,282,2024-02-23 11:48:00,Delivered,COD,Hyderabad
11891,164,2025-02-27 11:40:00,Delivered,Wallet,Pune
11892,258,2024-07-02 17:25:00,Delivered,NetBanking,Ahmedabad
11893,388,2024-04-20 09:52:00,Pending,CreditCard,Delhi
11894,205,2023-10-23 00:34:00,Cancelled,NetBanking,Delhi
11895,350,2023-04-11 12:37:00,Shipped,NetBanking,Kolkata
11896,97,2024-10-13 00:39:00,Delivered,COD,Lucknow
11897,258,2023-03-24 19:36:00,Shipped,UPI,Pune
11898,313,2023-09-13 05:36:00,Shipped,Wallet,Mumbai
11899,488,2024-01-15 00:47:00,Shipped,Wallet,Kolkata
11900,283,2024-06-07 06:54:00,Pending,NetBanking,Pune
11901,371,2025-06-14 07:11:00,Delivered,Wallet,Chennai
11902,166,2023-05-16 09:04:00,Returned,CreditCard,Lucknow
11903,237,2024-04-15 07:43:00,Shipped,CreditCard,Delhi
11904,499,2024-04-17 16:41:00,Delivered,COD,Pune
11905,447,2023-06-13 07:29:00,Shipped,UPI,Bengaluru
11906,384,2023-02-03 21:43:00,Delivered,COD,Ahmedabad
11907,442,2024-01-30 02:50:00,Delivered,DebitCard,Jaipur
11908,62,2025-01-02 19:41:00,Pending,Wallet,Bengaluru
11909,225,2024-05-07 23:03:00,Delivered,NetBanking,Bengaluru
11910,187,2024-02-14 22:59:00,Delivered,Wallet,Ahmedabad
11911,220,2025-03-17 03:06:00,Delivered,DebitCard,Lucknow
11912,386,2025-03-21 03:46:00,Delivered,NetBanking,Pune
11913,73,2023-09-06 15:13:00,Delivered,DebitCard,Mumbai
11914,235,2024-12-27 15:48:00,Delivered,DebitCard,Pune
11915,152,2024-12-06 14:21:00,Cancelled,Wallet,Hyderabad
11916,291,2023-10-09 19:02:00,Cancelled,CreditCard,Jaipur
11917,148,2023-01-27 07:56:00,Delivered,DebitCard,Hyderabad
11918,158,2025-01-03 05:36:00,Shipped,NetBanking,Ahmedabad
11919,345,2023-10-29 04:47:00,Cancelled,CreditCard,Delhi
11920,312,2023-10-27 12:16:00,Shipped,UPI,Chennai
11921,299,2023-11-07 04:37:00,Delivered,DebitCard,Jaipur
11922,382,2025-06-10 16:25:00,Delivered,CreditCard,Pune
11923,330,2023-06-09 18:54:00,Delivered,COD,Pune
11924,194,2025-06-05 15:41:00,Delivered,COD,Ahmedabad
11925,90,2024-05-10 12:00:00,Shipped,UPI,Pune
11926,116,2023-11-13 06:14:00,Delivered,COD,Mumbai
11927,333,2023-07-21 11:31:00,Delivered,Wallet,Bengaluru
11928,431,2025-02-03 16:57:00,Delivered,CreditCard,Pune
11929,341,2023-02-03 12:40:00,Delivered,DebitCard,Jaipur
11930,35,2023-10-05 17:34:00,Cancelled,COD,Mumbai
11931,497,2025-03-28 01:28:00,Delivered,CreditCard,Chennai
11932,132,2025-03-27 23:11:00,Shipped,Wallet,Chennai
11933,117,2024-12-07 22:29:00,Delivered,COD,Hyderabad
11934,283,2023-10-12 02:47:00,Delivered,UPI,Delhi
11935,268,2023-11-07 01:13:00,Delivered,COD,Lucknow
11936,245,2024-04-20 03:34:00,Returned,UPI,Pune
11937,405,2024-10-11 02:12:00,Delivered,NetBanking,Mumbai
11938,244,2023-07-22 03:34:00,Delivered,COD,Ahmedabad
11939,154,2024-08-05 00:37:00,Delivered,UPI,Ahmedabad
11940,399,2024-10-20 06:37:00,Cancelled,COD,Ahmedabad
11941,1,2023-09-15 13:38:00,Delivered,Wallet,Delhi
11942,169,2024-06-03 15:32:00,Delivered,Wallet,Hyderabad
11943,136,2025-06-07 17:15:00,Delivered,Wallet,Jaipur
11944,258,2023-11-13 20:28:00,Delivered,CreditCard,Ahmedabad
11945,4,2023-11-23 16:30:00,Delivered,CreditCard,Mumbai
11946,390,2024-03-18 21:19:00,Delivered,NetBanking,Pune
11947,327,2024-12-04 17:52:00,Delivered,UPI,Chennai
11948,110,2023-11-11 16:19:00,Delivered,COD,Ahmedabad
11949,53,2024-12-02 09:59:00,Shipped,COD,Delhi
11950,166,2023-06-10 06:49:00,Delivered,CreditCard,Delhi
11951,313,2024-11-09 05:20:00,Pending,NetBanking,Lucknow
11952,404,2024-03-02 23:17:00,Delivered,DebitCard,Ahmedabad
11953,479,2025-05-26 09:23:00,Delivered,DebitCard,Pune
11954,425,2025-02-02 10:28:00,Delivered,COD,Kolkata
11955,391,2024-03-03 00:48:00,Pending,UPI,Kolkata
11956,182,2024-10-23 04:29:00,Cancelled,UPI,Chennai
11957,107,2024-11-08 22:16:00,Delivered,DebitCard,Bengaluru
11958,165,2024-03-13 12:20:00,Delivered,Wallet,Chennai
11959,409,2023-08-09 19:32:00,Delivered,DebitCard,Mumbai
11960,39,2023-09-06 05:20:00,Shipped,Wallet,Lucknow
11961,241,2023-02-17 21:24:00,Shipped,Wallet,Ahmedabad
11962,128,2023-10-14 19:37:00,Delivered,UPI,Bengaluru
11963,328,2023-12-17 08:34:00,Delivered,DebitCard,Mumbai
11964,242,2023-05-18 23:04:00,Delivered,Wallet,Kolkata
11965,423,2023-06-05 04:37:00,Delivered,CreditCard,Jaipur
11966,46,2024-03-24 07:20:00,Delivered,Wallet,Hyderabad
11967,286,2024-06-27 09:44:00,Delivered,UPI,Pune
11968,491,2025-05-23 11:57:00,Cancelled,Wallet,Chennai
11969,95,2023-11-25 14:14:00,Delivered,DebitCard,Chennai
11970,347,2024-12-21 08:16:00,Shipped,UPI,Delhi
11971,62,2024-10-19 13:27:00,Delivered,NetBanking,Bengaluru
11972,426,2024-06-25 01:58:00,Pending,DebitCard,Bengaluru
11973,290,2024-03-23 01:32:00,Returned,DebitCard,Jaipur
11974,252,2023-10-17 18:21:00,Shipped,Wallet,Mumbai
11975,290,2023-04-05 17:49:00,Delivered,CreditCard,Jaipur
11976,434,2025-05-21 02:36:00,Pending,COD,Chennai
11977,385,2023-03-16 21:27:00,Cancelled,NetBanking,Ahmedabad
11978,456,2025-01-26 04:41:00,Delivered,CreditCard,Lucknow
11979,174,2024-04-09 16:49:00,Shipped,NetBanking,Bengaluru
11980,206,2024-08-11 09:00:00,Shipped,NetBanking,Bengaluru
11981,5,2023-08-19 10:27:00,Delivered,CreditCard,Lucknow
11982,346,2025-02-25 10:34:00,Delivered,Wallet,Chennai
11983,395,2025-04-21 18:59:00,Delivered,Wallet,Lucknow
11984,79,2023-07-13 04:13:00,Delivered,UPI,Bengaluru
11985,274,2024-09-08 01:49:00,Delivered,DebitCard,Mumbai
11986,168,2025-06-10 10:59:00,Delivered,CreditCard,Chennai
11987,156,2023-06-17 13:17:00,Delivered,CreditCard,Pune
11988,14,2023-05-21 14:07:00,Cancelled,NetBanking,Bengaluru
11989,228,2025-06-07 23:54:00,Shipped,NetBanking,Bengaluru
11990,229,2024-03-25 12:12:00,Delivered,NetBanking,Lucknow
11991,418,2023-05-08 02:11:00,Delivered,COD,Jaipur
11992,63,2023-06-16 06:07:00,Pending,Wallet,Lucknow
11993,184,2025-02-06 10:26:00,Delivered,UPI,Jaipur
11994,185,2024-05-04 08:32:00,Delivered,NetBanking,Bengaluru
11995,4,2024-01-25 13:25:00,Pending,UPI,Pune
11996,185,2023-11-14 02:27:00,Pending,Wallet,Hyderabad
11997,118,2024-12-19 02:41:00,Shipped,NetBanking,Ahmedabad
11998,9,2023-10-09 23:41:00,Returned,UPI,Delhi
11999,434,2023-09-12 05:36:00,Delivered,COD,Delhi
12000,72,2024-12-12 15:48:00,Delivered,COD,Chennai
12001,444,2025-01-27 21:18:00,Delivered,NetBanking,Delhi
12002,215,2023-06-26 05:59:00,Delivered,CreditCard,Delhi
12003,187,2025-06-19 03:50:00,Delivered,NetBanking,Chennai
12004,157,2024-02-18 20:23:00,Pending,DebitCard,Lucknow
12005,165,2023-01-30 00:21:00,Delivered,NetBanking,Bengaluru
12006,377,2025-06-11 04:58:00,Delivered,COD,Kolkata
12007,391,2024-09-04 23:33:00,Delivered,UPI,Bengaluru
12008,179,2023-08-17 02:26:00,Pending,UPI,Ahmedabad
12009,238,2024-03-01 17:28:00,Delivered,COD,Bengaluru
12010,160,2024-05-02 15:57:00,Pending,CreditCard,Pune
12011,337,2024-07-06 11:39:00,Shipped,UPI,Ahmedabad
12012,253,2025-02-05 18:12:00,Delivered,COD,Delhi
12013,413,2023-05-27 07:42:00,Delivered,UPI,Kolkata
12014,145,2024-09-21 03:15:00,Delivered,CreditCard,Hyderabad
12015,169,2024-12-28 14:42:00,Delivered,COD,Lucknow
12016,453,2023-10-01 04:20:00,Delivered,Wallet,Delhi
12017,297,2025-01-24 01:47:00,Pending,NetBanking,Bengaluru
12018,407,2023-07-22 05:00:00,Delivered,UPI,Chennai
12019,83,2024-02-11 10:00:00,Delivered,NetBanking,Pune
12020,97,2024-10-05 18:25:00,Delivered,CreditCard,Ahmedabad
12021,319,2023-09-27 17:28:00,Delivered,DebitCard,Jaipur
12022,474,2023-12-12 10:57:00,Delivered,DebitCard,Ahmedabad
12023,396,2024-07-16 14:42:00,Delivered,DebitCard,Jaipur
12024,135,2023-03-06 11:27:00,Shipped,COD,Delhi
12025,49,2023-08-21 14:53:00,Delivered,COD,Hyderabad
12026,65,2025-06-13 11:19:00,Delivered,COD,Mumbai
12027,495,2025-06-06 16:11:00,Delivered,COD,Chennai
12028,73,2025-05-10 21:14:00,Cancelled,CreditCard,Pune
12029,270,2024-09-07 04:36:00,Returned,COD,Bengaluru
12030,410,2024-06-29 11:34:00,Delivered,COD,Delhi
12031,192,2023-06-12 03:43:00,Delivered,Wallet,Lucknow
12032,116,2025-05-13 22:09:00,Delivered,COD,Kolkata
12033,440,2023-07-27 08:03:00,Pending,NetBanking,Hyderabad
12034,200,2024-06-18 13:57:00,Delivered,DebitCard,Delhi
12035,370,2023-11-04 00:04:00,Delivered,COD,Hyderabad
12036,107,2025-01-21 19:38:00,Pending,UPI,Kolkata
12037,72,2023-05-28 15:52:00,Delivered,CreditCard,Kolkata
12038,403,2023-06-13 20:26:00,Delivered,CreditCard,Chennai
12039,428,2023-12-25 02:14:00,Pending,DebitCard,Delhi
12040,458,2024-02-16 03:46:00,Shipped,Wallet,Delhi
12041,106,2024-03-30 04:43:00,Delivered,DebitCard,Bengaluru
12042,327,2023-05-01 16:19:00,Delivered,Wallet,Lucknow
12043,242,2023-08-26 21:28:00,Delivered,UPI,Jaipur
12044,381,2024-09-16 14:09:00,Delivered,Wallet,Pune
12045,449,2023-10-06 01:24:00,Cancelled,DebitCard,Mumbai
12046,321,2024-04-22 13:37:00,Delivered,Wallet,Ahmedabad
12047,389,2023-10-26 07:33:00,Delivered,Wallet,Lucknow
12048,492,2024-09-05 11:15:00,Returned,Wallet,Ahmedabad
12049,429,2024-12-19 13:26:00,Delivered,UPI,Hyderabad
12050,432,2025-01-11 23:17:00,Pending,Wallet,Jaipur
12051,169,2024-03-05 21:53:00,Delivered,DebitCard,Mumbai
12052,7,2023-04-14 22:51:00,Delivered,COD,Ahmedabad
12053,114,2024-08-28 13:42:00,Delivered,Wallet,Ahmedabad
